 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
    10.000  -16.9774   -0.4544   -0.4183   -3.0261
    11.000  -17.0195   -0.5310   -0.4908   -3.1082
    12.000  -17.0659   -0.6142   -0.5695   -3.1971
    13.000  -17.1166   -0.7040   -0.6546   -3.2931
    14.000  -17.1718   -0.8006   -0.7463   -3.3962
    15.000  -17.2315   -0.9042   -0.8446   -3.5067
    16.000  -17.2956   -1.0150   -0.9498   -3.6248
    17.000  -17.3643   -1.1332   -1.0621   -3.7508
    18.000  -17.4375   -1.2590   -1.1815   -3.8848
    19.000  -17.5153   -1.3927   -1.3085   -4.0272
    20.000  -17.5977   -1.5345   -1.4431   -4.1783
    21.000  -17.6847   -1.6846   -1.5857   -4.3383
    22.000  -17.7765   -1.8435   -1.7364   -4.5076
    23.000  -17.8730   -2.0113   -1.8957   -4.6866
    24.000  -17.9743   -2.1885   -2.0636   -4.8757
    25.000  -18.0804   -2.3754   -2.2407   -5.0753
    26.000  -18.1913   -2.5724   -2.4273   -5.2859
    27.000  -18.3072   -2.7801   -2.6237   -5.5080
    28.000  -18.4280   -2.9987   -2.8303   -5.7422
    29.000  -18.5538   -3.2290   -3.0477   -5.9890
    30.000  -18.6846   -3.4713   -3.2762   -6.2491
    31.000  -18.8206   -3.7265   -3.5165   -6.5233
    32.000  -18.9616   -3.9951   -3.7691   -6.8124
    33.000  -19.1078   -4.2779   -4.0346   -7.1172
    34.000  -19.2592   -4.5757   -4.3138   -7.4388
    35.000  -19.4159   -4.8895   -4.6073   -7.7781
    36.000  -19.5779   -5.2202   -4.9162   -8.1364
    37.000  -19.7453   -5.5691   -5.2413   -8.5150
    38.000  -19.9181   -5.9373   -5.5837   -8.9154
    39.000  -20.0963   -6.3263   -5.9446   -9.3393
    40.000  -20.2801   -6.7378   -6.3252   -9.7883
    41.000  -20.4694   -7.1734   -6.7272  -10.2646
    42.000  -20.6644   -7.6354   -7.1522  -10.7704
    43.000  -20.8651   -8.1260   -7.6022  -11.3083
    44.000  -21.0716   -8.6480   -8.0795  -11.8809
    45.000  -21.2839   -9.2045   -8.5865  -12.4911
    46.000  -21.5022   -9.7991   -9.1265  -13.1420
    47.000  -21.7265  -10.4360   -9.7028  -13.8364
    48.000  -21.9569  -11.1199  -10.3197  -14.5770
    49.000  -22.1936  -11.8565  -10.9822  -15.3649
    50.000  -22.4367  -12.6519  -11.6963  -16.1989
    51.000  -22.6862  -13.5131  -12.4693  -17.0729
    52.000  -22.9425  -14.4471  -13.3100  -17.9717
    53.000  -23.2056  -15.4601  -14.2293  -18.8656
    54.000  -23.4758  -16.5545  -15.2404  -19.7021
    55.000  -23.7532  -17.7228  -16.3592  -20.4021
    56.000  -24.0382  -18.9348  -17.6041  -20.8690
    57.000  -24.3311  -20.1141  -18.9930  -21.0218
    58.000  -24.6321  -21.1101  -20.5343  -20.8384
    59.000  -24.9416  -21.7039  -22.1967  -20.3701
    60.000  -25.2602  -21.7201  -23.8324  -19.7099
    61.000  -25.5883  -21.1789  -25.0499  -18.9498
    62.000  -25.9263  -20.2765  -25.2981  -18.1581
    63.000  -26.2751  -19.2240  -24.4731  -17.3769
    64.000  -26.6353  -18.1578  -23.0721  -16.6293
    65.000  -27.0077  -17.1438  -21.5632  -15.9262
    66.000  -27.3933  -16.2072  -20.1510  -15.2715
    67.000  -27.7932  -15.3529  -18.8891  -14.6652
    68.000  -28.2086  -14.5779  -17.7761  -14.1058
    69.000  -28.6410  -13.8759  -16.7953  -13.5907
    70.000  -29.0921  -13.2399  -15.9285  -13.1170
    71.000  -29.5638  -12.6633  -15.1588  -12.6819
    72.000  -30.0000  -12.1402  -14.4726  -12.2829
    73.000  -30.0000  -11.6653  -13.8586  -11.9174
    74.000  -30.0000  -11.2341  -13.3074  -11.5834
    75.000  -30.0000  -10.8429  -12.8116  -11.2790
    76.000  -30.0000  -10.4882  -12.3651  -11.0023
    77.000  -30.0000  -10.1674  -11.9628  -10.7520
    78.000  -30.0000   -9.8779  -11.6005  -10.5267
    79.000  -30.0000   -9.6177  -11.2746  -10.3254
    80.000  -30.0000   -9.3851  -10.9823  -10.1470
    81.000  -30.0000   -9.1785  -10.7210   -9.9908
    82.000  -30.0000   -8.9967  -10.4887   -9.8561
    83.000  -30.0000   -8.8386  -10.2835   -9.7423
    84.000  -30.0000   -8.7033  -10.1040   -9.6490
    85.000  -30.0000   -8.5900   -9.9488   -9.5758
    86.000  -30.0000   -8.4981   -9.8170   -9.5225
    87.000  -30.0000   -8.4271   -9.7076   -9.4890
    88.000  -30.0000   -8.3767   -9.6199   -9.4752
    89.000  -30.0000   -8.3465   -9.5532   -9.4811
    90.000  -30.0000   -8.3365   -9.5071   -9.5071




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.2935   -9.4761   -9.4761
   -89.000  -30.0000   -8.2976   -9.4595   -9.5009
   -88.000  -30.0000   -8.3100   -9.4509   -9.5341
   -87.000  -30.0000   -8.3305   -9.4500   -9.5756
   -86.000  -30.0000   -8.3588   -9.4564   -9.6255
   -85.000  -30.0000   -8.3948   -9.4696   -9.6838
   -84.000  -30.0000   -8.4380   -9.4892   -9.7501
   -83.000  -30.0000   -8.4880   -9.5143   -9.8243
   -82.000  -30.0000   -8.5442   -9.5443   -9.9060
   -81.000  -30.0000   -8.6058   -9.5783   -9.9947
   -80.000  -30.0000   -8.6721   -9.6151  -10.0898
   -79.000  -30.0000   -8.7421   -9.6538  -10.1906
   -78.000  -30.0000   -8.8146   -9.6929  -10.2962
   -77.000  -30.0000   -8.8884   -9.7312  -10.4055
   -76.000  -30.0000   -8.9620   -9.7669  -10.5174
   -75.000  -30.0000   -9.0338   -9.7985  -10.6304
   -74.000  -30.0000   -9.1020   -9.8242  -10.7429
   -73.000  -30.0000   -9.1648   -9.8422  -10.8531
   -72.000  -30.0000   -9.2201   -9.8505  -10.9590
   -71.000  -29.8651   -9.2658   -9.8474  -11.0583
   -70.000  -29.3918   -9.2997   -9.8310  -11.1486
   -69.000  -28.9388   -9.3198   -9.7998  -11.2276
   -68.000  -28.5043   -9.3241   -9.7523  -11.2926
   -67.000  -28.0866   -9.3106   -9.6874  -11.3413
   -66.000  -27.6842   -9.2781   -9.6042  -11.3711
   -65.000  -27.2958   -9.2251   -9.5023  -11.3802
   -64.000  -26.9203   -9.1510   -9.3815  -11.3667
   -63.000  -26.5569   -9.0554   -9.2421  -11.3293
   -62.000  -26.2046   -8.9386   -9.0849  -11.2673
   -61.000  -25.8628   -8.8010   -8.9107  -11.1805
   -60.000  -25.5307   -8.6437   -8.7208  -11.0694
   -59.000  -25.2079   -8.4681   -8.5168  -10.9348
   -58.000  -24.8939   -8.2758   -8.3002  -10.7783
   -57.000  -24.5882   -8.0687   -8.0727  -10.6016
   -56.000  -24.2905   -7.8488   -7.8361  -10.4070
   -55.000  -24.0004   -7.6182   -7.5921  -10.1967
   -54.000  -23.7177   -7.3787   -7.3424   -9.9732
   -53.000  -23.4422   -7.1324   -7.0886   -9.7388
   -52.000  -23.1735   -6.8810   -6.8320   -9.4958
   -51.000  -22.9115   -6.6263   -6.5741   -9.2465
   -50.000  -22.6560   -6.3697   -6.3161   -8.9928
   -49.000  -22.4069   -6.1127   -6.0589   -8.7366
   -48.000  -22.1641   -5.8565   -5.8036   -8.4795
   -47.000  -21.9275   -5.6021   -5.5510   -8.2228
   -46.000  -21.6969   -5.3503   -5.3018   -7.9678
   -45.000  -21.4722   -5.1021   -5.0566   -7.7155
   -44.000  -21.2534   -4.8580   -4.8158   -7.4668
   -43.000  -21.0404   -4.6185   -4.5800   -7.2225
   -42.000  -20.8331   -4.3843   -4.3494   -6.9831
   -41.000  -20.6315   -4.1555   -4.1244   -6.7491
   -40.000  -20.4356   -3.9325   -3.9052   -6.5209
   -39.000  -20.2451   -3.7155   -3.6919   -6.2988
   -38.000  -20.0602   -3.5048   -3.4847   -6.0831
   -37.000  -19.8807   -3.3004   -3.2838   -5.8740
   -36.000  -19.7067   -3.1024   -3.0891   -5.6715
   -35.000  -19.5380   -2.9109   -2.9007   -5.4757
   -34.000  -19.3746   -2.7260   -2.7187   -5.2868
   -33.000  -19.2165   -2.5476   -2.5431   -5.1046
   -32.000  -19.0637   -2.3757   -2.3737   -4.9293
   -31.000  -18.9160   -2.2103   -2.2107   -4.7608
   -30.000  -18.7735   -2.0514   -2.0539   -4.5990
   -29.000  -18.6361   -1.8990   -1.9034   -4.4439
   -28.000  -18.5037   -1.7529   -1.7591   -4.2955
   -27.000  -18.3764   -1.6131   -1.6209   -4.1536
   -26.000  -18.2540   -1.4796   -1.4887   -4.0183
   -25.000  -18.1366   -1.3523   -1.3626   -3.8894
   -24.000  -18.0241   -1.2311   -1.2424   -3.7668
   -23.000  -17.9165   -1.1159   -1.1281   -3.6505
   -22.000  -17.8136   -1.0067   -1.0197   -3.5404
   -21.000  -17.7156   -0.9035   -0.9170   -3.4365
   -20.000  -17.6222   -0.8061   -0.8200   -3.3386
   -19.000  -17.5336   -0.7145   -0.7286   -3.2467
   -18.000  -17.4496   -0.6286   -0.6429   -3.1607
   -17.000  -17.3702   -0.5484   -0.5627   -3.0806
   -16.000  -17.2955   -0.4738   -0.4879   -3.0063
   -15.000  -17.2252   -0.4048   -0.4187   -2.9378
   -14.000  -17.1595   -0.3414   -0.3548   -2.8749
   -13.000  -17.0983   -0.2834   -0.2963   -2.8177
   -12.000  -17.0415   -0.2308   -0.2431   -2.7661
   -11.000  -16.9891   -0.1837   -0.1952   -2.7201
   -10.000  -16.9411   -0.1420   -0.1525   -2.6796
    -9.000  -16.8976   -0.1057   -0.1152   -2.6447
    -8.000  -16.8583   -0.0747   -0.0830   -2.6153
    -7.000  -16.8234   -0.0490   -0.0561   -2.5914
    -6.000  -16.7928   -0.0288   -0.0344   -2.5730
    -5.000  -16.7664   -0.0138   -0.0180   -2.5601
    -4.000  -16.7444   -0.0042   -0.0067   -2.5528
    -3.000  -16.7266    0.0000   -0.0007   -2.5510
    -2.000  -16.7131   -0.0012    0.0000   -2.5547
    -1.000  -16.7038   -0.0078   -0.0045   -2.5641
     0.000  -16.6988   -0.0198   -0.0144   -2.5791
     1.000  -16.6980   -0.0374   -0.0296   -2.5998
     2.000  -16.7014   -0.0605   -0.0502   -2.6262
     3.000  -16.7091   -0.0892   -0.0763   -2.6585
     4.000  -16.7211   -0.1236   -0.1078   -2.6966
     5.000  -16.7373   -0.1637   -0.1450   -2.7408
     6.000  -16.7577   -0.2096   -0.1878   -2.7909
     7.000  -16.7825   -0.2615   -0.2363   -2.8473
     8.000  -16.8115   -0.3194   -0.2906   -2.9099
     9.000  -16.8449   -0.3834   -0.3508   -2.9789
    10.000  -16.8826   -0.4537   -0.4170   -3.0545
    11.000  -16.9246   -0.5303   -0.4894   -3.1367
    12.000  -16.9710   -0.6134   -0.5680   -3.2258
    13.000  -17.0219   -0.7032   -0.6531   -3.3219
    14.000  -17.0771   -0.7999   -0.7446   -3.4252
    15.000  -17.1369   -0.9035   -0.8429   -3.5359
    16.000  -17.2011   -1.0144   -0.9481   -3.6543
    17.000  -17.2698   -1.1326   -1.0603   -3.7805
    18.000  -17.3431   -1.2585   -1.1797   -3.9148
    19.000  -17.4210   -1.3922   -1.3066   -4.0575
    20.000  -17.5036   -1.5341   -1.4412   -4.2088
    21.000  -17.5908   -1.6844   -1.5838   -4.3692
    22.000  -17.6827   -1.8433   -1.7345   -4.5389
    23.000  -17.7793   -2.0113   -1.8937   -4.7184
    24.000  -17.8808   -2.1887   -2.0617   -4.9080
    25.000  -17.9871   -2.3758   -2.2388   -5.1081
    26.000  -18.0982   -2.5730   -2.4254   -5.3192
    27.000  -18.2143   -2.7809   -2.6219   -5.5420
    28.000  -18.3354   -2.9999   -2.8286   -5.7768
    29.000  -18.4614   -3.2304   -3.0460   -6.0244
    30.000  -18.5925   -3.4731   -3.2746   -6.2853
    31.000  -18.7287   -3.7287   -3.5150   -6.5605
    32.000  -18.8700   -3.9977   -3.7677   -6.8505
    33.000  -19.0165   -4.2810   -4.0334   -7.1565
    34.000  -19.1683   -4.5794   -4.3128   -7.4792
    35.000  -19.3253   -4.8938   -4.6066   -7.8199
    36.000  -19.4877   -5.2252   -4.9157   -8.1797
    37.000  -19.6554   -5.5748   -5.2411   -8.5600
    38.000  -19.8286   -5.9439   -5.5838   -8.9623
    39.000  -20.0073   -6.3338   -5.9450   -9.3881
    40.000  -20.1915   -6.7463   -6.3261   -9.8395
    41.000  -20.3813   -7.1832   -6.7286  -10.3184
    42.000  -20.5767   -7.6465   -7.1541  -10.8272
    43.000  -20.7779   -8.1387   -7.6048  -11.3683
    44.000  -20.9849   -8.6625   -8.0827  -11.9447
    45.000  -21.1977   -9.2210   -8.5906  -12.5591
    46.000  -21.4165   -9.8180   -9.1315  -13.2149
    47.000  -21.6414  -10.4575   -9.7089  -13.9149
    48.000  -21.8724  -11.1447  -10.3271  -14.6616
    49.000  -22.1096  -11.8849  -10.9912  -15.4565
    50.000  -22.3533  -12.6848  -11.7071  -16.2980
    51.000  -22.6034  -13.5512  -12.4823  -17.1797
    52.000  -22.8603  -14.4914  -13.3256  -18.0857
    53.000  -23.1240  -15.5118  -14.2481  -18.9845
    54.000  -23.3948  -16.6146  -15.2632  -19.8211
    55.000  -23.6729  -17.7923  -16.3871  -20.5127
    56.000  -23.9586  -19.0130  -17.6385  -20.9602
    57.000  -24.2521  -20.1974  -19.0357  -21.0838
    58.000  -24.5537  -21.1883  -20.5872  -20.8677
    59.000  -24.8640  -21.7610  -22.2610  -20.3700
    60.000  -25.1832  -21.7429  -23.9042  -19.6878
    61.000  -25.5119  -21.1672  -25.1130  -18.9134
    62.000  -25.8506  -20.2400  -25.3280  -18.1132
    63.000  -26.2001  -19.1734  -24.4652  -17.3276
    64.000  -26.5609  -18.1005  -23.0414  -16.5782
    65.000  -26.9339  -17.0841  -21.5228  -15.8748
    66.000  -27.3201  -16.1471  -20.1078  -15.2206
    67.000  -27.7206  -15.2936  -18.8458  -14.6155
    68.000  -28.1366  -14.5199  -17.7338  -14.0574
    69.000  -28.5696  -13.8193  -16.7544  -13.5437
    70.000  -29.0213  -13.1848  -15.8889  -13.0715
    71.000  -29.4936  -12.6096  -15.1206  -12.6378
    72.000  -29.9887  -12.0878  -14.4356  -12.2401
    73.000  -30.0000  -11.6141  -13.8226  -11.8760
    74.000  -30.0000  -11.1841  -13.2723  -11.5432
    75.000  -30.0000  -10.7939  -12.7774  -11.2398
    76.000  -30.0000  -10.4401  -12.3316  -10.9641
    77.000  -30.0000  -10.1200  -11.9298  -10.7148
    78.000  -30.0000   -9.8313  -11.5680  -10.4903
    79.000  -30.0000   -9.5717  -11.2426  -10.2898
    80.000  -30.0000   -9.3397  -10.9506  -10.1121
    81.000  -30.0000   -9.1336  -10.6897   -9.9566
    82.000  -30.0000   -8.9522  -10.4576   -9.8224
    83.000  -30.0000   -8.7945  -10.2526   -9.7091
    84.000  -30.0000   -8.6595  -10.0732   -9.6163
    85.000  -30.0000   -8.5465   -9.9182   -9.5435
    86.000  -30.0000   -8.4548   -9.7864   -9.4906
    87.000  -30.0000   -8.3839   -9.6770   -9.4573
    88.000  -30.0000   -8.3336   -9.5892   -9.4438
    89.000  -30.0000   -8.3035   -9.5224   -9.4500
    90.000  -30.0000   -8.2935   -9.4761   -9.4761




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.2507   -9.4456   -9.4456
   -89.000  -30.0000   -8.2549   -9.4290   -9.4705
   -88.000  -30.0000   -8.2674   -9.4204   -9.5038
   -87.000  -30.0000   -8.2880   -9.4195   -9.5455
   -86.000  -30.0000   -8.3165   -9.4261   -9.5958
   -85.000  -30.0000   -8.3528   -9.4396   -9.6543
   -84.000  -30.0000   -8.3964   -9.4594   -9.7211
   -83.000  -30.0000   -8.4469   -9.4849   -9.7958
   -82.000  -30.0000   -8.5036   -9.5154   -9.8781
   -81.000  -30.0000   -8.5658   -9.5499   -9.9675
   -80.000  -30.0000   -8.6329   -9.5875  -10.0634
   -79.000  -30.0000   -8.7037   -9.6270  -10.1651
   -78.000  -30.0000   -8.7772   -9.6670  -10.2718
   -77.000  -30.0000   -8.8521   -9.7063  -10.3824
   -76.000  -30.0000   -8.9270   -9.7433  -10.4956
   -75.000  -30.0000   -9.0003   -9.7762  -10.6102
   -74.000  -30.0000   -9.0702   -9.8033  -10.7245
   -73.000  -30.0000   -9.1348   -9.8229  -10.8367
   -72.000  -30.0000   -9.1921   -9.8330  -10.9448
   -71.000  -29.8049   -9.2399   -9.8317  -11.0465
   -70.000  -29.3309   -9.2761   -9.8173  -11.1396
   -69.000  -28.8774   -9.2987   -9.7881  -11.2214
   -68.000  -28.4422   -9.3055   -9.7428  -11.2896
   -67.000  -28.0238   -9.2947   -9.6800  -11.3415
   -66.000  -27.6207   -9.2648   -9.5989  -11.3748
   -65.000  -27.2316   -9.2146   -9.4990  -11.3874
   -64.000  -26.8554   -9.1431   -9.3803  -11.3775
   -63.000  -26.4912   -9.0501   -9.2428  -11.3436
   -62.000  -26.1382   -8.9357   -9.0873  -11.2851
   -61.000  -25.7955   -8.8004   -8.9147  -11.2016
   -60.000  -25.4627   -8.6452   -8.7263  -11.0935
   -59.000  -25.1391   -8.4714   -8.5235  -10.9617
   -58.000  -24.8243   -8.2808   -8.3080  -10.8077
   -57.000  -24.5178   -8.0751   -8.0815  -10.6332
   -56.000  -24.2193   -7.8564   -7.8456  -10.4405
   -55.000  -23.9284   -7.6267   -7.6022  -10.2317
   -54.000  -23.6449   -7.3880   -7.3530  -10.0095
   -53.000  -23.3685   -7.1422   -7.0995   -9.7760
   -52.000  -23.0990   -6.8913   -6.8431   -9.5338
   -51.000  -22.8362   -6.6368   -6.5853   -9.2850
   -50.000  -22.5800   -6.3804   -6.3273   -9.0317
   -49.000  -22.3302   -6.1234   -6.0701   -8.7756
   -48.000  -22.0866   -5.8671   -5.8147   -8.5185
   -47.000  -21.8492   -5.6125   -5.5619   -8.2617
   -46.000  -21.6179   -5.3606   -5.3124   -8.0065
   -45.000  -21.3925   -5.1121   -5.0669   -7.7540
   -44.000  -21.1730   -4.8677   -4.8259   -7.5050
   -43.000  -20.9593   -4.6280   -4.5898   -7.2603
   -42.000  -20.7514   -4.3934   -4.3589   -7.0205
   -41.000  -20.5491   -4.1642   -4.1335   -6.7860
   -40.000  -20.3525   -3.9409   -3.9140   -6.5575
   -39.000  -20.1614   -3.7236   -3.7004   -6.3350
   -38.000  -19.9759   -3.5125   -3.4929   -6.1188
   -37.000  -19.7959   -3.3077   -3.2916   -5.9093
   -36.000  -19.6212   -3.1094   -3.0966   -5.7064
   -35.000  -19.4520   -2.9175   -2.9079   -5.5102
   -34.000  -19.2881   -2.7322   -2.7255   -5.3209
   -33.000  -19.1295   -2.5535   -2.5495   -5.1384
   -32.000  -18.9762   -2.3813   -2.3799   -4.9627
   -31.000  -18.8280   -2.2156   -2.2165   -4.7938
   -30.000  -18.6851   -2.0564   -2.0595   -4.6317
   -29.000  -18.5472   -1.9036   -1.9087   -4.4763
   -28.000  -18.4144   -1.7573   -1.7641   -4.3275
   -27.000  -18.2867   -1.6172   -1.6256   -4.1854
   -26.000  -18.1640   -1.4834   -1.4932   -4.0498
   -25.000  -18.0462   -1.3559   -1.3668   -3.9206
   -24.000  -17.9333   -1.2344   -1.2464   -3.7978
   -23.000  -17.8254   -1.1190   -1.1318   -3.6813
   -22.000  -17.7222   -1.0096   -1.0231   -3.5710
   -21.000  -17.6238   -0.9062   -0.9202   -3.4668
   -20.000  -17.5302   -0.8086   -0.8230   -3.3688
   -19.000  -17.4413   -0.7168   -0.7315   -3.2767
   -18.000  -17.3570   -0.6307   -0.6455   -3.1906
   -17.000  -17.2774   -0.5503   -0.5651   -3.1103
   -16.000  -17.2024   -0.4756   -0.4902   -3.0358
   -15.000  -17.1319   -0.4064   -0.4207   -2.9671
   -14.000  -17.0660   -0.3428   -0.3566   -2.9041
   -13.000  -17.0045   -0.2846   -0.2979   -2.8468
   -12.000  -16.9475   -0.2319   -0.2446   -2.7951
   -11.000  -16.8950   -0.1847   -0.1965   -2.7490
   -10.000  -16.8469   -0.1428   -0.1537   -2.7084
    -9.000  -16.8031   -0.1063   -0.1162   -2.6734
    -8.000  -16.7637   -0.0752   -0.0839   -2.6440
    -7.000  -16.7286   -0.0495   -0.0568   -2.6200
    -6.000  -16.6979   -0.0291   -0.0350   -2.6016
    -5.000  -16.6714   -0.0140   -0.0184   -2.5886
    -4.000  -16.6493   -0.0043   -0.0070   -2.5813
    -3.000  -16.6314    0.0000   -0.0009   -2.5794
    -2.000  -16.6178   -0.0011    0.0000   -2.5832
    -1.000  -16.6084   -0.0076   -0.0044   -2.5925
     0.000  -16.6033   -0.0196   -0.0142   -2.6075
     1.000  -16.6024   -0.0370   -0.0292   -2.6282
     2.000  -16.6058   -0.0601   -0.0497   -2.6546
     3.000  -16.6135   -0.0887   -0.0757   -2.6869
     4.000  -16.6254   -0.1230   -0.1071   -2.7251
     5.000  -16.6415   -0.1631   -0.1441   -2.7693
     6.000  -16.6620   -0.2090   -0.1868   -2.8195
     7.000  -16.6867   -0.2608   -0.2352   -2.8759
     8.000  -16.7158   -0.3187   -0.2894   -2.9386
     9.000  -16.7491   -0.3826   -0.3495   -3.0077
    10.000  -16.7868   -0.4529   -0.4157   -3.0834
    11.000  -16.8289   -0.5295   -0.4880   -3.1658
    12.000  -16.8754   -0.6126   -0.5665   -3.2550
    13.000  -16.9262   -0.7024   -0.6515   -3.3513
    14.000  -16.9816   -0.7991   -0.7430   -3.4547
    15.000  -17.0414   -0.9028   -0.8412   -3.5656
    16.000  -17.1057   -1.0136   -0.9463   -3.6842
    17.000  -17.1745   -1.1319   -1.0584   -3.8106
    18.000  -17.2479   -1.2579   -1.1778   -3.9452
    19.000  -17.3259   -1.3917   -1.3047   -4.0882
    20.000  -17.4086   -1.5337   -1.4393   -4.2399
    21.000  -17.4959   -1.6840   -1.5818   -4.4006
    22.000  -17.5880   -1.8431   -1.7325   -4.5708
    23.000  -17.6848   -2.0113   -1.8917   -4.7506
    24.000  -17.7864   -2.1888   -2.0597   -4.9407
    25.000  -17.8929   -2.3761   -2.2369   -5.1413
    26.000  -18.0043   -2.5736   -2.4235   -5.3531
    27.000  -18.1206   -2.7817   -2.6200   -5.5764
    28.000  -18.2418   -3.0009   -2.8267   -5.8119
    29.000  -18.3681   -3.2318   -3.0442   -6.0602
    30.000  -18.4995   -3.4749   -3.2730   -6.3221
    31.000  -18.6360   -3.7308   -3.5135   -6.5981
    32.000  -18.7776   -4.0003   -3.7663   -6.8892
    33.000  -18.9244   -4.2840   -4.0321   -7.1962
    34.000  -19.0765   -4.5829   -4.3117   -7.5202
    35.000  -19.2339   -4.8979   -4.6057   -7.8622
    36.000  -19.3966   -5.2300   -4.9150   -8.2236
    37.000  -19.5647   -5.5804   -5.2407   -8.6055
    38.000  -19.7383   -5.9503   -5.5837   -9.0096
    39.000  -19.9174   -6.3412   -5.9453   -9.4376
    40.000  -20.1020   -6.7548   -6.3268   -9.8913
    41.000  -20.2922   -7.1929   -6.7298  -10.3729
    42.000  -20.4882   -7.6576   -7.1559  -10.8846
    43.000  -20.6898   -8.1513   -7.6071  -11.4291
    44.000  -20.8973   -8.6768   -8.0858  -12.0092
    45.000  -21.1107   -9.2374   -8.5945  -12.6280
    46.000  -21.3300   -9.8367   -9.1363  -13.2887
    47.000  -21.5554  -10.4790   -9.7148  -13.9942
    48.000  -21.7870  -11.1693  -10.3343  -14.7473
    49.000  -22.0248  -11.9133  -10.9999  -15.5491
    50.000  -22.2690  -12.7175  -11.7176  -16.3983
    51.000  -22.5198  -13.5892  -12.4949  -17.2878
    52.000  -22.7773  -14.5356  -13.3409  -18.2010
    53.000  -23.0417  -15.5634  -14.2665  -19.1047
    54.000  -23.3131  -16.6748  -15.2856  -19.9408
    55.000  -23.5918  -17.8617  -16.4145  -20.6231
    56.000  -23.8781  -19.0913  -17.6722  -21.0498
    57.000  -24.1723  -20.2804  -19.0776  -21.1432
    58.000  -24.4746  -21.2655  -20.6393  -20.8939
    59.000  -24.7855  -21.8162  -22.3244  -20.3671
    60.000  -25.1054  -21.7631  -23.9749  -19.6636
    61.000  -25.4348  -21.1530 
