 [antenna_current.dat]

     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
    69  -0.00050254  -0.00228964   0.00234414      -102.38
    70  -0.00029530  -0.00215989   0.00217998       -97.79
    71  -0.00008207  -0.00200233   0.00200401       -92.35
    72   0.00013408  -0.00181891   0.00182385       -85.78
    73   0.00035009  -0.00161191   0.00164949       -77.75
    74   0.00056285  -0.00138387   0.00149395       -67.87
    75   0.00076934  -0.00113760   0.00137332       -55.93
    76   0.00096660  -0.00087614   0.00130458       -42.19
    77   0.00115179  -0.00060269   0.00129994       -27.62
    78   0.00132222  -0.00032061   0.00136054       -13.63
    79   0.00147541  -0.00003335   0.00147578        -1.30
    80   0.00160905   0.00025556   0.00162922         9.02
    81   0.00172111   0.00054260   0.00180461        17.50
    82   0.00180981   0.00082427   0.00198868        24.49
    83   0.00187368   0.00109715   0.00217127        30.35
    84   0.00191151   0.00135795   0.00234477        35.39
    85   0.00192246   0.00160353   0.00250343        39.83
    86   0.00190596   0.00183097   0.00264294        43.85
    87   0.00186179   0.00203756   0.00276006        47.58
    88   0.00179004   0.00222091   0.00285249        51.13
    89   0.00169110   0.00237890   0.00291873        54.59
    90   0.00156565   0.00250972   0.00295803        58.04
    91   0.00141461   0.00261189   0.00297037        61.56
    92   0.00123909   0.00268420   0.00295640        65.22
    93   0.00104030   0.00272568   0.00291746        69.11
    94   0.00081954   0.00273547   0.00285560        73.32
    95   0.00057729   0.00271223   0.00277299        77.98
    96   0.00031608   0.00265562   0.00267436        83.21
    97   0.00002358   0.00255574   0.00255585        89.47
    98  -0.00031348   0.00240982   0.00243013        97.41
    99  -0.00063871   0.00224626   0.00233530       105.87
   100  -0.00099811   0.00203356   0.00226530       116.14
   101   0.00133745  -0.00180433   0.00224597       -53.45
   102   0.00161134  -0.00158787   0.00226224       -44.58
   103   0.00180741  -0.00141791   0.00229721       -38.11
   104   0.00068715   0.00207724   0.00218795        71.70
   105   0.00085434   0.00225468   0.00241112        69.25
   106   0.00100308   0.00241422   0.00261431        67.44
   107   0.00113520   0.00255588   0.00279664        66.05
   108   0.00124731   0.00267389   0.00295051        64.99
   109   0.00133827   0.00276534   0.00307215        64.18
   110   0.00140716   0.00282780   0.00315857        63.54
   111   0.00145350   0.00285955   0.00320775        63.06
   112   0.00147710   0.00285943   0.00321841        62.68
   113   0.00147809   0.00282683   0.00318994        62.40
   114   0.00145686   0.00276162   0.00312234        62.19
   115   0.00141408   0.00266421   0.00301622        62.04
   116   0.00135068   0.00253543   0.00287276        61.95
   117   0.00126784   0.00237661   0.00269364        61.92
   118   0.00116698   0.00218946   0.00248104        61.94
   119   0.00104973   0.00197611   0.00223762        62.02
   120   0.00091793   0.00173903   0.00196643        62.17
   121   0.00077360   0.00148104   0.00167091        62.42
   122   0.00061891   0.00120523   0.00135486        62.82
   123   0.00045614   0.00091495   0.00102234        63.50
   124   0.00028768   0.00061373   0.00067781        64.89
   125   0.00011601   0.00030527   0.00032657        69.19
   126  -0.00005638  -0.00000663   0.00005677       186.70
   127  -0.00022697  -0.00031808   0.00039076       234.49
   128  -0.00039329  -0.00062523   0.00073864       237.83
   129  -0.00055290  -0.00092422   0.00107698       239.11
   130  -0.00070344  -0.00121130   0.00140074       239.85
   131  -0.00084268  -0.00148285   0.00170556       240.39
   132  -0.00096851  -0.00173540   0.00198737       240.83
   133  -0.00107899  -0.00196573   0.00224239       241.24
   134  -0.00117235  -0.00217084   0.00246717       241.63
   135  -0.00124703  -0.00234804   0.00265865       242.03
   136  -0.00130170  -0.00249494   0.00281410       242.45
   137  -0.00133522  -0.00260949   0.00293126       242.90
   138  -0.00134671  -0.00269000   0.00300827       243.41
   139  -0.00133551  -0.00273512   0.00304376       243.97
   140  -0.00130118  -0.00274388   0.00303677       244.63
   141  -0.00124350  -0.00271567   0.00298683       245.40
   142  -0.00116243  -0.00265022   0.00289394       246.32
   143  -0.00105808  -0.00254754   0.00275853       247.45
   144  -0.00093071  -0.00240799   0.00258160       248.87
   145  -0.00078029  -0.00223170   0.00236418       250.73
   146  -0.00060832  -0.00202108   0.00211065       253.25
   147  -0.00040735  -0.00176665   0.00181301       257.02
   148  -0.00016452  -0.00145602   0.00146529       -96.45
   149   0.00008102  -0.00113725   0.00114014       -85.92
   150   0.00035974  -0.00077585   0.00085520       -65.12
   151   0.00063484  -0.00040352   0.00075223       -32.44
   152   0.00086899  -0.00005434   0.00087069        -3.58
   153   0.00109334   0.00030621   0.00113541        15.65
   154   0.00126973   0.00062444   0.00141497        26.19
   155   0.00140832   0.00091602   0.00168002        33.04
   156   0.00151736   0.00118999   0.00192833        38.11
   157   0.00159582   0.00144267   0.00215126        42.11
   158   0.00164436   0.00167259   0.00234552        45.49
   159   0.00166342   0.00187780   0.00250861        48.46
   160   0.00165369   0.00205650   0.00263892        51.20
   161   0.00161607   0.00220706   0.00273547        53.79
   162   0.00155172   0.00232804   0.00279779        56.32
   163   0.00146204   0.00241828   0.00282589        58.84
   164   0.00134871   0.00247692   0.00282031        61.43
   165   0.00121365   0.00250341   0.00278209        64.14
   166   0.00105903   0.00249757   0.00271282        67.02
   167   0.00088722   0.00245957   0.00261470        70.16
   168   0.00070081   0.00238996   0.00249059        73.66
   169   0.00050254   0.00228964   0.00234414        77.62
   170   0.00029530   0.00215989   0.00217998        82.21
   171   0.00008207   0.00200233   0.00200401        87.65
   172  -0.00013408   0.00181891   0.00182385        94.22
   173  -0.00035009   0.00161191   0.00164949       102.25
   174  -0.00056285   0.00138387   0.00149395       112.13
   175  -0.00076934   0.00113760   0.00137332       124.07
   176  -0.00096660   0.00087614   0.00130458       137.81
   177  -0.00115179   0.00060269   0.00129994       152.38
   178  -0.00132222   0.00032061   0.00136054       166.37
   179  -0.00147541   0.00003335   0.00147578       178.70
   180  -0.00160905  -0.00025556   0.00162922       189.02
   181  -0.00172111  -0.00054260   0.00180461       197.50
   182  -0.00180981  -0.00082427   0.00198868       204.49
   183  -0.00187368  -0.00109715   0.00217127       210.35
   184  -0.00191151  -0.00135795   0.00234477       215.39
   185  -0.00192246  -0.00160353   0.00250343       219.83
   186  -0.00190596  -0.00183097   0.00264294       223.85
   187  -0.00186179  -0.00203756   0.00276006       227.58
   188  -0.00179004  -0.00222091   0.00285249       231.13
   189  -0.00169110  -0.00237890   0.00291873       234.59
   190  -0.00156565  -0.00250972   0.00295803       238.04
   191  -0.00141461  -0.00261189   0.00297037       241.56
   192  -0.00123909  -0.00268420   0.00295640       245.22
   193  -0.00104030  -0.00272568   0.00291746       249.11
   194  -0.00081954  -0.00273547   0.00285560       253.32
   195  -0.00057729  -0.00271223   0.00277299       257.98
   196  -0.00031608  -0.00265562   0.00267436       263.21
   197  -0.00002358  -0.00255574   0.00255585       269.47
   198   0.00031348  -0.00240982   0.00243013       -82.59
   199   0.00063871  -0.00224626   0.00233530       -74.13
   200   0.00099811  -0.00203356   0.00226530       -63.86
   201   0.00126257  -0.00335369   0.00358348       -69.37
   202   0.00137713  -0.00321373   0.00349636       -66.80
   203   0.00156306  -0.00293646   0.00332655       -61.97
   204   0.00174836  -0.00259872   0.00313211       -56.07
   205   0.00193260  -0.00220027   0.00292850       -48.71
   206   0.00210731  -0.00174934   0.00273878       -39.70
   207   0.00226767  -0.00125007   0.00258940       -28.87
   208   0.00240955  -0.00070583   0.00251080       -16.33
   209   0.00252974  -0.00011525   0.00253237        -2.61
   210   0.00262573   0.00051541   0.00267584        11.11
   211   0.00269562   0.00125414   0.00297308        24.95
   212   0.00273808   0.00185903   0.00330954        34.17
   213   0.00275232   0.00401974   0.00487171        55.60
   214   0.00273808   0.00185903   0.00330954        34.17
   215   0.00269562   0.00125414   0.00297308        24.95
   216   0.00262573   0.00051541   0.00267584        11.11
   217   0.00252974  -0.00011525   0.00253237        -2.61
   218   0.00240955  -0.00070583   0.00251080       -16.33
   219   0.00226767  -0.00125007   0.00258940       -28.87
   220   0.00210731  -0.00174934   0.00273878       -39.70
   221   0.00193260  -0.00220027   0.00292850       -48.71
   222   0.00174836  -0.00259872   0.00313211       -56.07
   223   0.00156306  -0.00293646   0.00332655       -61.97
   224   0.00137713  -0.00321373   0.00349636       -66.80
   225   0.00126257  -0.00335369   0.00358348       -69.37



     i     Im[i].re     Im[i].im      |Im[i]|   PhaseIm[i] 
     1  -0.00135761   0.00181124   0.00226356       126.85
     2  -0.00163564   0.00159509   0.00228465       135.72
     3  -0.00183468   0.00142527   0.00232324       142.16
     4  -0.00070392  -0.00206658   0.00218318      -108.81
     5  -0.00087359  -0.00224437   0.00240839      -111.27
     6  -0.00102448  -0.00240443   0.00261359      -113.08
     7  -0.00115843  -0.00254678   0.00279787      -114.46
     8  -0.00127202  -0.00266563   0.00295358      -115.51
     9  -0.00136407  -0.00275804   0.00307692      -116.32
    10  -0.00143364  -0.00282155   0.00316488      -116.94
    11  -0.00148025  -0.00285442   0.00321541      -117.41
    12  -0.00150372  -0.00285549   0.00322723      -117.77
    13  -0.00150417  -0.00282410   0.00319969      -118.04
    14  -0.00148200  -0.00276012   0.00313283      -118.23
    15  -0.00143790  -0.00266393   0.00302722      -118.36
    16  -0.00137282  -0.00253636   0.00288405      -118.42
    17  -0.00128797  -0.00237869   0.00270501      -118.43
    18  -0.00118480  -0.00219264   0.00249228      -118.38
    19  -0.00106498  -0.00198032   0.00224852      -118.27
    20  -0.00093038  -0.00174419   0.00197682      -118.08
    21  -0.00078305  -0.00148706   0.00168063      -117.77
    22  -0.00062521  -0.00121201   0.00136376      -117.29
    23  -0.00045921  -0.00092237   0.00103035      -116.47
    24  -0.00028747  -0.00062168   0.00068492      -114.82
    25  -0.00011251  -0.00031364   0.00033321      -109.73
    26   0.00006312  -0.00000204   0.00006315        -1.86
    27   0.00023686   0.00030923   0.00038952        52.55
    28   0.00040619   0.00061630   0.00073812        56.61
    29   0.00056861   0.00091534   0.00107757        58.15
    30   0.00072175   0.00120257   0.00140253        59.03
    31   0.00086331   0.00147436   0.00170852        59.65
    32   0.00099116   0.00172726   0.00199144        60.15
    33   0.00110332   0.00195802   0.00224747        60.60
    34   0.00119801   0.00216364   0.00247317        61.03
    35   0.00127363   0.00234142   0.00266540        61.46
    36   0.00132884   0.00248896   0.00282148        61.90
    37   0.00136249   0.00260421   0.00293909        62.38
    38   0.00137368   0.00268545   0.00301639        62.91
    39   0.00136176   0.00273135   0.00305199        63.50
    40   0.00132629   0.00274092   0.00304494        64.18
    41   0.00126705   0.00271355   0.00299479        64.97
    42   0.00118402   0.00264895   0.00290152        65.92
    43   0.00107732   0.00254714   0.00276560        67.07
    44   0.00094724   0.00240848   0.00258806        68.53
    45   0.00079374   0.00223310   0.00236997        70.43
    46   0.00061839   0.00202339   0.00211578        73.01
    47   0.00041359   0.00176993   0.00181762        76.85
    48   0.00016631   0.00146041   0.00146984        83.50
    49  -0.00008366   0.00114268   0.00114574        94.19
    50  -0.00036722   0.00078243   0.00086432       115.14
    51  -0.00064706   0.00041113   0.00076663       147.57
    52  -0.00088535   0.00006266   0.00088756       175.95
    53  -0.00111369  -0.00029734   0.00115269       194.95
    54  -0.00129330  -0.00061529   0.00143220      -154.56
    55  -0.00143447  -0.00090681   0.00169706      -147.70
    56  -0.00154560  -0.00118093   0.00194511      -142.62
    57  -0.00162563  -0.00143392   0.00216767      -138.59
    58  -0.00167522  -0.00166430   0.00236141      -135.19
    59  -0.00169480  -0.00187010   0.00252382      -132.18
    60  -0.00168508  -0.00204952   0.00265331      -129.43
    61  -0.00164697  -0.00220088   0.00274889      -126.81
    62  -0.00158163  -0.00232275   0.00281011      -124.25
    63  -0.00149050  -0.00241393   0.00283701      -121.69
    64  -0.00137528  -0.00247354   0.00283016      -119.07
    65  -0.00123792  -0.00250103   0.00279063      -116.33
    66  -0.00108063  -0.00249619   0.00272006      -113.41
    67  -0.00090582  -0.00245918   0.00262070      -110.22
    68  -0.00071613  -0.00239052   0.00249549      -106.68
    69  -0.00051436  -0.00229111   0.00234814      -102.65
    70  -0.00030343  -0.00216221   0.00218340       -97.99
    71  -0.00008639  -0.00200543   0.00200729       -92.47
