 [antenna_pattern.dat]

  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
    46.000  -14.9150   -2.7387   -2.4974   -6.8565
    47.000  -15.1329   -3.1095   -2.8389   -7.2744
    48.000  -15.3644   -3.5099   -3.2068   -7.7273
    49.000  -15.6096   -3.9419   -3.6025   -8.2180
    50.000  -15.8683   -4.4078   -4.0279   -8.7498
    51.000  -16.1404   -4.9104   -4.4848   -9.3267
    52.000  -16.4259   -5.4529   -4.9756   -9.9533
    53.000  -16.7247   -6.0392   -5.5032  -10.6353
    54.000  -17.0367   -6.6738   -6.0708  -11.3792
    55.000  -17.3619   -7.3625   -6.6825  -12.1930
    56.000  -17.7002   -8.1122   -7.3432  -13.0860
    57.000  -18.0517   -8.9313   -8.0587  -14.0693
    58.000  -18.4164   -9.8305   -8.8365  -15.1543
    59.000  -18.7943  -10.8232   -9.6857  -16.3518
    60.000  -19.1855  -11.9261  -10.6183  -17.6657
    61.000  -19.5900  -13.1601  -11.6494  -19.0783
    62.000  -20.0081  -14.5501  -12.7993  -20.5160
    63.000  -20.4399  -16.1220  -14.0949  -21.7882
    64.000  -20.8858  -17.8872  -15.5731  -22.5570
    65.000  -21.3460  -19.7901  -17.2836  -22.5220
    66.000  -21.8212  -21.5587  -19.2889  -21.7459
    67.000  -22.3118  -22.5255  -21.6383  -20.5769
    68.000  -22.8186  -22.1073  -24.2088  -19.3151
    69.000  -23.3426  -20.7006  -26.1148  -18.1096
    70.000  -23.8849  -19.0398  -25.7463  -17.0122
    71.000  -24.4469  -17.4809  -23.6789  -16.0320
    72.000  -25.0306  -16.1122  -21.4535  -15.1623
    73.000  -25.6380  -14.9309  -19.5445  -14.3918
    74.000  -26.2719  -13.9127  -17.9662  -13.7093
    75.000  -26.9356  -13.0321  -16.6568  -13.1044
    76.000  -27.6335  -12.2672  -15.5586  -12.5684
    77.000  -28.3708  -11.6008  -14.6275  -12.0941
    78.000  -29.1541  -11.0188  -13.8312  -11.6753
    79.000  -29.9922  -10.5103  -13.1459  -11.3071
    80.000  -30.0000  -10.0667  -12.5537  -10.9855
    81.000  -30.0000   -9.6810  -12.0413  -10.7071
    82.000  -30.0000   -9.3476  -11.5982  -10.4691
    83.000  -30.0000   -9.0621  -11.2162  -10.2694
    84.000  -30.0000   -8.8209  -10.8890  -10.1063
    85.000  -30.0000   -8.6212  -10.6113   -9.9786
    86.000  -30.0000   -8.4605  -10.3791   -9.8852
    87.000  -30.0000   -8.3373  -10.1891   -9.8256
    88.000  -30.0000   -8.2502  -10.0388   -9.7997
    89.000  -30.0000   -8.1983   -9.9260   -9.8074
    90.000  -30.0000   -8.1810   -9.8493   -9.8493




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.1267   -9.8231   -9.8231
   -89.000  -30.0000   -8.1322   -9.7975   -9.8597
   -88.000  -30.0000   -8.1488   -9.7822   -9.9076
   -87.000  -30.0000   -8.1760   -9.7765   -9.9670
   -86.000  -30.0000   -8.2132   -9.7792  -10.0377
   -85.000  -30.0000   -8.2594   -9.7888  -10.1193
   -84.000  -30.0000   -8.3135   -9.8037  -10.2112
   -83.000  -30.0000   -8.3739   -9.8216  -10.3125
   -82.000  -30.0000   -8.4386   -9.8403  -10.4218
   -81.000  -30.0000   -8.5052   -9.8567  -10.5375
   -80.000  -30.0000   -8.5711   -9.8678  -10.6576
   -79.000  -30.0000   -8.6331   -9.8702  -10.7795
   -78.000  -29.6102   -8.6877   -9.8600  -10.9004
   -77.000  -28.8196   -8.7308   -9.8335  -11.0166
   -76.000  -28.0743   -8.7585   -9.7869  -11.1244
   -75.000  -27.3677   -8.7666   -9.7168  -11.2194
   -74.000  -26.6944   -8.7509   -9.6201  -11.2970
   -73.000  -26.0502   -8.7078   -9.4945  -11.3526
   -72.000  -25.4318   -8.6344   -9.3384  -11.3816
   -71.000  -24.8364   -8.5283   -9.1515  -11.3799
   -70.000  -24.2620   -8.3887   -8.9342  -11.3444
   -69.000  -23.7068   -8.2154   -8.6882  -11.2727
   -68.000  -23.1693   -8.0099   -8.4157  -11.1639
   -67.000  -22.6485   -7.7743   -8.1198  -11.0184
   -66.000  -22.1435   -7.5118   -7.8040  -10.8379
   -65.000  -21.6536   -7.2260   -7.4720  -10.6253
   -64.000  -21.1783   -6.9212   -7.1276  -10.3844
   -63.000  -20.7170   -6.6014   -6.7745  -10.1195
   -62.000  -20.2696   -6.2707   -6.4161   -9.8353
   -61.000  -19.8358   -5.9330   -6.0554   -9.5364
   -60.000  -19.4154   -5.5917   -5.6953   -9.2273
   -59.000  -19.0083   -5.2500   -5.3381   -8.9121
   -58.000  -18.6144   -4.9107   -4.9861   -8.5945
   -57.000  -18.2338   -4.5760   -4.6409   -8.2776
   -56.000  -17.8663   -4.2479   -4.3041   -7.9643
   -55.000  -17.5120   -3.9280   -3.9768   -7.6570
   -54.000  -17.1710   -3.6178   -3.6603   -7.3574
   -53.000  -16.8432   -3.3184   -3.3552   -7.0673
   -52.000  -16.5287   -3.0307   -3.0622   -6.7880
   -51.000  -16.2277   -2.7554   -2.7821   -6.5204
   -50.000  -15.9401   -2.4931   -2.5151   -6.2655
   -49.000  -15.6660   -2.2443   -2.2618   -6.0239
   -48.000  -15.4056   -2.0095   -2.0224   -5.7962
   -47.000  -15.1589   -1.7890   -1.7972   -5.5829
   -46.000  -14.9261   -1.5830   -1.5864   -5.3842
   -45.000  -14.7071   -1.3918   -1.3903   -5.2006
   -44.000  -14.5022   -1.2155   -1.2090   -5.0323
   -43.000  -14.3115   -1.0545   -1.0427   -4.8794
   -42.000  -14.1350   -0.9088   -0.8915   -4.7423
   -41.000  -13.9729   -0.7787   -0.7557   -4.6211
   -40.000  -13.8254   -0.6643   -0.6353   -4.5160
   -39.000  -13.6927   -0.5659   -0.5307   -4.4273
   -38.000  -13.5748   -0.4836   -0.4419   -4.3551
   -37.000  -13.4721   -0.4177   -0.3693   -4.2998
   -36.000  -13.3846   -0.3684   -0.3131   -4.2615
   -35.000  -13.3126   -0.3361   -0.2735   -4.2406
   -34.000  -13.2564   -0.3210   -0.2509   -4.2375
   -33.000  -13.2162   -0.3235   -0.2455   -4.2525
   -32.000  -13.1924   -0.3441   -0.2579   -4.2861
   -31.000  -13.1851   -0.3832   -0.2884   -4.3388
   -30.000  -13.1949   -0.4414   -0.3376   -4.4112
   -29.000  -13.2220   -0.5192   -0.4060   -4.5040
   -28.000  -13.2668   -0.6173   -0.4942   -4.6179
   -27.000  -13.3300   -0.7365   -0.6029   -4.7537
   -26.000  -13.4118   -0.8777   -0.7330   -4.9126
   -25.000  -13.5130   -1.0418   -0.8854   -5.0955
   -24.000  -13.6341   -1.2301   -1.0611   -5.3039
   -23.000  -13.7758   -1.4438   -1.2613   -5.5392
   -22.000  -13.9389   -1.6845   -1.4874   -5.8032
   -21.000  -14.1241   -1.9539   -1.7409   -6.0979
   -20.000  -14.3323   -2.2539   -2.0236   -6.4258
   -19.000  -14.5646   -2.5871   -2.3375   -6.7896
   -18.000  -14.8219   -2.9560   -2.6852   -7.1928
   -17.000  -15.1054   -3.3641   -3.0693   -7.6393
   -16.000  -15.4164   -3.8152   -3.4932   -8.1342
   -15.000  -15.7562   -4.3140   -3.9609   -8.6834
   -14.000  -16.1260   -4.8662   -4.4768   -9.2945
   -13.000  -16.5272   -5.4788   -5.0467   -9.9769
   -12.000  -16.9610   -6.1603   -5.6771  -10.7430
   -11.000  -17.4284   -6.9217   -6.3761  -11.6088
   -10.000  -17.9300   -7.7766   -7.1536  -12.5962
    -9.000  -18.4655   -8.7428   -8.0210  -13.7358
    -8.000  -19.0331   -9.8427   -8.9922  -15.0715
    -7.000  -19.6289  -11.1051  -10.0817  -16.6703
    -6.000  -20.2454  -12.5642  -11.3024  -18.6383
    -5.000  -20.8695  -14.2507  -12.6553  -21.1509
    -4.000  -21.4810  -16.1517  -14.1032  -24.4699
    -3.000  -22.0501  -18.0644  -15.5085  -28.4040
    -2.000  -22.5373  -19.2898  -16.5447  -28.7801
    -1.000  -22.8970  -18.9243  -16.7673  -24.9070
     0.000  -23.0869  -17.2730  -16.0476  -21.4513
     1.000  -23.0813  -15.2986  -14.7465  -18.8326
     2.000  -22.8812  -13.4603  -13.2775  -16.7865
     3.000  -22.5136  -11.8528  -11.8573  -15.1269
     4.000  -22.0214  -10.4620  -10.5597  -13.7409
     5.000  -21.4500   -9.2536   -9.3963  -12.5582
     6.000  -20.8382   -8.1952   -8.3582  -11.5324
     7.000  -20.2154   -7.2610   -7.4308  -10.6318
     8.000  -19.6013   -6.4304   -6.5998   -9.8337
     9.000  -19.0085   -5.6877   -5.8527   -9.1214
    10.000  -18.4441   -5.0205   -5.1790   -8.4824
    11.000  -17.9121   -4.4190   -4.5697   -7.9069
    12.000  -17.4139   -3.8753   -4.0177   -7.3872
    13.000  -16.9499   -3.3830   -3.5170   -6.9172
    14.000  -16.5195   -2.9371   -3.0626   -6.4919
    15.000  -16.1216   -2.5331   -2.6503   -6.1072
    16.000  -15.7549   -2.1676   -2.2765   -5.7597
    17.000  -15.4183   -1.8375   -1.9384   -5.4467
    18.000  -15.1103   -1.5403   -1.6333   -5.1658
    19.000  -14.8297   -1.2738   -1.3591   -4.9149
    20.000  -14.5751   -1.0363   -1.1140   -4.6924
    21.000  -14.3456   -0.8262   -0.8964   -4.4968
    22.000  -14.1399   -0.6422   -0.7049   -4.3269
    23.000  -13.9573   -0.4830   -0.5383   -4.1816
    24.000  -13.7966   -0.3478   -0.3956   -4.0600
    25.000  -13.6573   -0.2357   -0.2759   -3.9615
    26.000  -13.5384   -0.1459   -0.1784   -3.8854
    27.000  -13.4393   -0.0779   -0.1026   -3.8312
    28.000  -13.3595   -0.0311   -0.0479   -3.7984
    29.000  -13.2984   -0.0053   -0.0138   -3.7869
    30.000  -13.2553    0.0000    0.0000   -3.7962
    31.000  -13.2300   -0.0150   -0.0061   -3.8264
    32.000  -13.2220   -0.0502   -0.0320   -3.8773
    33.000  -13.2308   -0.1054   -0.0774   -3.9490
    34.000  -13.2561   -0.1806   -0.1423   -4.0416
    35.000  -13.2976   -0.2760   -0.2266   -4.1552
    36.000  -13.3551   -0.3915   -0.3304   -4.2901
    37.000  -13.4282   -0.5275   -0.4538   -4.4467
    38.000  -13.5166   -0.6841   -0.5970   -4.6255
    39.000  -13.6203   -0.8618   -0.7602   -4.8270
    40.000  -13.7389   -1.0609   -0.9436   -5.0518
    41.000  -13.8722   -1.2821   -1.1477   -5.3008
    42.000  -14.0201   -1.5259   -1.3730   -5.5750
    43.000  -14.1825   -1.7933   -1.6200   -5.8755
    44.000  -14.3591   -2.0849   -1.8894   -6.2035
    45.000  -14.5499   -2.4020   -2.1820   -6.5606
    46.000  -14.7547   -2.7458   -2.4987   -6.9486
    47.000  -14.9733   -3.1176   -2.8405   -7.3695
    48.000  -15.2057   -3.5193   -3.2089   -7.8259
    49.000  -15.4518   -3.9527   -3.6051   -8.3205
    50.000  -15.7114   -4.4203   -4.0310   -8.8569
    51.000  -15.9846   -4.9248   -4.4885   -9.4391
    52.000  -16.2712   -5.4694   -4.9801  -10.0719
    53.000  -16.5711   -6.0581   -5.5085  -10.7611
    54.000  -16.8843   -6.6957   -6.0771  -11.5135
    55.000  -17.2107   -7.3878   -6.6899  -12.3376
    56.000  -17.5504   -8.1416   -7.3518  -13.2431
    57.000  -17.9033   -8.9656   -8.0689  -14.2414
    58.000  -18.2694   -9.8709   -8.8485  -15.3450
    59.000  -18.6488  -10.8710   -9.6999  -16.5651
    60.000  -19.0415  -11.9832  -10.6351  -17.9057
    61.000  -19.4476  -13.2293  -11.6696  -19.3471
    62.000  -19.8673  -14.6350  -12.8237  -20.8071
    63.000  -20.3008  -16.2274  -14.1250  -22.0733
    64.000  -20.7484  -18.0188  -15.6108  -22.7801
    65.000  -21.2104  -19.9496  -17.3322  -22.6373
    66.000  -21.6873  -21.7270  -19.3534  -21.7632
    67.000  -22.1798  -22.6416  -21.7264  -20.5362
    68.000  -22.6884  -22.1251  -24.3248  -19.2486
    69.000  -23.2143  -20.6498  -26.2246  -18.0347
    70.000  -23.7584  -18.9612  -25.7811  -16.9372
    71.000  -24.3224  -17.3951  -23.6595  -15.9602
    72.000  -24.9078  -16.0269  -21.4174  -15.0950
    73.000  -25.5171  -14.8488  -19.5054  -14.3293
    74.000  -26.1527  -13.8343  -17.9282  -13.6513
    75.000  -26.8182  -12.9573  -16.6208  -13.0507
    76.000  -27.5178  -12.1958  -15.5246  -12.5185
    77.000  -28.2566  -11.5322  -14.5953  -12.0476
    78.000  -29.0415  -10.9527  -13.8005  -11.6319
    79.000  -29.8810  -10.4465  -13.1165  -11.2665
    80.000  -30.0000  -10.0047  -12.5254  -10.9473
    81.000  -30.0000   -9.6206  -12.0139  -10.6709
    82.000  -30.0000   -9.2887  -11.5715  -10.4348
    83.000  -30.0000   -9.0043  -11.1900  -10.2367
    84.000  -30.0000   -8.7641  -10.8631  -10.0751
    85.000  -30.0000   -8.5651  -10.5857   -9.9485
    86.000  -30.0000   -8.4051  -10.3536   -9.8562
    87.000  -30.0000   -8.2823  -10.1636   -9.7976
    88.000  -30.0000   -8.1956  -10.0132   -9.7724
    89.000  -30.0000   -8.1438   -9.9002   -9.7807
    90.000  -30.0000   -8.1267   -9.8231   -9.8231




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.0729   -9.7984   -9.7984
   -89.000  -30.0000   -8.0785   -9.7729   -9.8352
   -88.000  -30.0000   -8.0955   -9.7580   -9.8835
   -87.000  -30.0000   -8.1233   -9.7528   -9.9435
   -86.000  -30.0000   -8.1613   -9.7563  -10.0150
   -85.000  -30.0000   -8.2087   -9.7670  -10.0978
   -84.000  -30.0000   -8.2642   -9.7832  -10.1912
   -83.000  -30.0000   -8.3263   -9.8028  -10.2942
   -82.000  -30.0000   -8.3931   -9.8234  -10.4057
   -81.000  -30.0000   -8.4623   -9.8422  -10.5240
   -80.000  -30.0000   -8.5311   -9.8561  -10.6472
   -79.000  -30.0000   -8.5965   -9.8614  -10.7728
   -78.000  -29.5158   -8.6549   -9.8546  -10.8979
   -77.000  -28.7234   -8.7024   -9.8318  -11.0190
   -76.000  -27.9761   -8.7349   -9.7892  -11.1324
   -75.000  -27.2674   -8.7481   -9.7231  -11.2337
   -74.000  -26.5919   -8.7379   -9.6305  -11.3182
   -73.000  -25.9455   -8.7006   -9.5090  -11.3812
   -72.000  -25.3248   -8.6328   -9.3568  -11.4182
   -71.000  -24.7271   -8.5324   -9.1736  -11.4248
   -70.000  -24.1503   -8.3981   -8.9595  -11.3977
   -69.000  -23.5927   -8.2299   -8.7163  -11.3343
   -68.000  -23.0528   -8.0287   -8.4461  -11.2334
   -67.000  -22.5296   -7.7970   -8.1520  -11.0952
   -66.000  -22.0222   -7.5376   -7.8374  -10.9212
   -65.000  -21.5300   -7.2543   -7.5063  -10.7143
   -64.000  -21.0523   -6.9513   -7.1622  -10.4782
   -63.000  -20.5887   -6.6327   -6.8091  -10.2171
   -62.000  -20.1391   -6.3027   -6.4502   -9.9358
   -61.000  -19.7031   -5.9652   -6.0889   -9.6390
   -60.000  -19.2805   -5.6238   -5.7280   -9.3312
   -59.000  -18.8713   -5.2816   -5.3698   -9.0168
   -58.000  -18.4754   -4.9416   -5.0166   -8.6994
   -57.000  -18.0928   -4.6059   -4.6701   -8.3824
   -56.000  -17.7234   -4.2768   -4.3320   -8.0687
   -55.000  -17.3673   -3.9558   -4.0034   -7.7606
   -54.000  -17.0245   -3.6444   -3.6854   -7.4602
   -53.000  -16.6950   -3.3437   -3.3789   -7.1691
   -52.000  -16.3790   -3.0547   -3.0846   -6.8886
   -51.000  -16.0764   -2.7781   -2.8030   -6.6200
   -50.000  -15.7873   -2.5145   -2.5347   -6.3639
   -49.000  -15.5118   -2.2645   -2.2801   -6.1212
   -48.000  -15.2500   -2.0284   -2.0394   -5.8924
   -47.000  -15.0021   -1.8067   -1.8129   -5.6780
   -46.000  -14.7679   -1.5995   -1.6009   -5.4783
   -45.000  -14.5478   -1.4071   -1.4036   -5.2937
   -44.000  -14.3418   -1.2297   -1.2211   -5.1244
   -43.000  -14.1500   -1.0676   -1.0536   -4.9706
   -42.000  -13.9725   -0.9209   -0.9013   -4.8326
   -41.000  -13.8095   -0.7898   -0.7644   -4.7106
   -40.000  -13.6611   -0.6744   -0.6430   -4.6048
   -39.000  -13.5275   -0.5750   -0.5373   -4.5153
   -38.000  -13.4088   -0.4918   -0.4476   -4.4424
   -37.000  -13.3053   -0.4250   -0.3739   -4.3864
   -36.000  -13.2172   -0.3749   -0.3167   -4.3475
   -35.000  -13.1445   -0.3417   -0.2762   -4.3261
   -34.000  -13.0877   -0.3258   -0.2526   -4.3225
   -33.000  -13.0470   -0.3275   -0.2464   -4.3370
   -32.000  -13.0226   -0.3473   -0.2578   -4.3701
   -31.000  -13.0149   -0.3856   -0.2875   -4.4224
   -30.000  -13.0243   -0.4430   -0.3357   -4.4944
   -29.000  -13.0510   -0.5200   -0.4032   -4.5868
   -28.000  -13.0956   -0.6173   -0.4905   -4.7004
   -27.000  -13.1585   -0.7358   -0.5983   -4.8359
   -26.000  -13.2402   -0.8762   -0.7276   -4.9945
   -25.000  -13.3413   -1.0396   -0.8790   -5.1772
   -24.000  -13.4624   -1.2271   -1.0538   -5.3853
   -23.000  -13.6041   -1.4400   -1.2530   -5.6204
   -22.000  -13.7673   -1.6799   -1.4781   -5.8842
   -21.000  -13.9527   -1.9484   -1.7306   -6.1788
   -20.000  -14.1613   -2.2475   -2.0122   -6.5065
   -19.000  -14.3941   -2.5797   -2.3250   -6.8703
   -18.000  -14.6520   -2.9477   -2.6715   -7.2733
   -17.000  -14.9363   -3.3547   -3.0543   -7.7199
   -16.000  -15.2483   -3.8047   -3.4769   -8.2147
   -15.000  -15.5893   -4.3022   -3.9430   -8.7639
   -14.000  -15.9607   -4.8529   -4.4573   -9.3750
   -13.000  -16.3638   -5.4639   -5.0253  -10.0575
   -12.000  -16.8000   -6.1435   -5.6537  -10.8236
   -11.000  -17.2704   -6.9027   -6.3504  -11.6896
   -10.000  -17.7756   -7.7549   -7.1251  -12.6771
    -9.000  -18.3155   -8.7177   -7.9894  -13.8167
    -8.000  -18.8886   -9.8134   -8.9567  -15.1522
    -7.000  -19.4911  -11.0703  -10.0418  -16.7503
    -6.000  -20.1157  -12.5219  -11.2574  -18.7162
    -5.000  -20.7496  -14.1981  -12.6049  -21.2220
    -4.000  -21.3725  -16.0858  -14.0483  -24.5170
    -3.000  -21.9541  -17.9864  -15.4538  -28.3617
    -2.000  -22.4539  -19.2180  -16.5020  -28.6735
    -1.000  -22.8246  -18.8868  -16.7497  -24.8833
     0.000  -23.0218  -17.2663  -16.0553  -21.4704
     1.000  -23.0183  -15.3058  -14.7682  -18.8705
     2.000  -22.8147  -13.4720  -13.3036  -16.8342
     3.000  -22.4392  -11.8654  -11.8833  -15.1803
     4.000  -21.9365  -10.4740  -10.5838  -13.7979
     5.000  -21.3539   -9.2646   -9.4181  -12.6177
     6.000  -20.7314   -8.2051   -8.3775  -11.5937
     7.000  -20.0989   -7.2698   -7.4479  -10.6944
     8.000  -19.4764   -6.4382   -6.6150   -9.8974
     9.000  -18.8764   -5.6946   -5.8662   -9.1860
    10.000  -18.3060   -5.0266   -5.1909   -8.5476
    11.000  -17.7689   -4.4243   -4.5802   -7.9727
    12.000  -17.2665   -3.8799   -4.0271   -7.4534
    13.000  -16.7989   -3.3870   -3.5253   -6.9838
    14.000  -16.3654   -2.9405   -3.0699   -6.5589
    15.000  -15.9649   -2.5360   -2.6567   -6.1746
    16.000  -15.5961   -2.1701   -2.2821   -5.8275
    17.000  -15.2576   -1.8395   -1.9433   -5.5148
    18.000  -14.9481   -1.5420   -1.6375   -5.2341
    19.000  -14.6661   -1.2752   -1.3628   -4.9835
    20.000  -14.4104   -1.0375   -1.1172   -4.7613
    21.000  -14.1799   -0.8271   -0.8990   -4.5660
    22.000  -13.9734   -0.6428   -0.7071   -4.3964
    23.000  -13.7900   -0.4835   -0.5401   -4.2514
    24.000  -13.6288   -0.3481   -0.3970   -4.1303
    25.000  -13.4890   -0.2358   -0.2770   -4.0321
    26.000  -13.3697   -0.1459   -0.1793   -3.9564
    27.000  -13.2704   -0.0779   -0.1032   -3.9026
    28.000  -13.1904   -0.0311   -0.0483   -3.8703
    29.000  -13.1290   -0.0053   -0.0140   -3.8593
    30.000  -13.0859    0.0000    0.0000   -3.8692
    31.000  -13.0606   -0.0151   -0.0060   -3.8999
    32.000  -13.0526   -0.0503   -0.0317   -3.9515
    33.000  -13.0615   -0.1057   -0.0770   -4.0239
    34.000  -13.0870   -0.1811   -0.1419   -4.1173
    35.000  -13.1287   -0.2767   -0.2262   -4.2317
    36.000  -13.1864   -0.3925   -0.3300   -4.3676
    37.000  -13.2598   -0.5287   -0.4534   -4.5253
    38.000  -13.3486   -0.6857   -0.5966   -4.7052
    39.000  -13.4526   -0.8638   -0.7598   -4.9079
    40.000  -13.5717   -1.0634   -0.9434   -5.1342
    41.000  -13.7055   -1.2851   -1.1476   -5.3848
    42.000  -13.8540   -1.5295   -1.3731   -5.6607
    43.000  -14.0170   -1.7975   -1.6203   -5.9631
    44.000  -14.1943   -2.0899   -1.8899   -6.2933
    45.000  -14.3857   -2.4079   -2.1828   -6.6528
    46.000  -14.5913   -2.7526   -2.4998   -7.0436
    47.000  -14.8107   -3.1256   -2.8420   -7.4676
    48.000  -15.0440   -3.5285   -3.2108   -7.9275
    49.000  -15.2910   -3.9633   -3.6075   -8.4263
    50.000  -15.5516   -4.4325   -4.0339   -8.9673
    51.000  -15.8258   -4.9389   -4.4920   -9.5549
    52.000  -16.1134   -5.4856   -4.9843  -10.1940
    53.000  -16.4145   -6.0769   -5.5135  -10.8906
    54.000  -16.7289   -6.7173   -6.0830  -11.6519
    55.000  -17.0566   -7.4129   -6.6968  -12.4865
    56.000  -17.3976   -8.1707   -7.3600  -13.4049
    57.000  -17.7519   -8.9996   -8.0785  -14.4189
    58.000  -18.1194   -9.9108   -8.8598  -15.5417
    59.000  -18.5003  -10.9184   -9.7133  -16.7854
    60.000  -18.8946  -12.0400  -10.6510  -18.1540
    61.000  -19.3023  -13.2982  -11.6887  -19.6252
    62.000  -19.7237  -14.7197  -12.8468  -21.1071
    63.000  -20.1589  -16.3330  -14.1535  -22.3625
    64.000  -20.6082  -18.1509  -15.6467  -22.9975
    65.000  -21.0720  -20.1098  -17.3785  -22.7398
    66.000  -21.5508  -21.8943  -19.4151  -21.7688
    67.000  -22.0450  -22.7519  -21.8110  -20.4880
    68.000  -22.5556  -22.1357  -24.4369  -19.1780
    69.000  -23.0833  -20.5948  -26.3305  -17.9579
    70.000  -23.6294  -18.8810  -25.8142  -16.8614
    71.000  -24.1952  -17.3089  -23.6415  -15.8885
    72.000  -24.7826  -15.9419  -21.3839  -15.0282
    73.000  -25.3936  -14.7672  -19.4692  -14.2676
    74.000  -26.0311  -13.7565  -17.8928  -13.5944
    75.000  -26.6984  -12.8832  -16.5873  -12.9981
    76.000  -27.3996  -12.1250  -15.4929  -12.4699
    77.000  -28.1401  -11.4644  -14.5653  -12.0025
    78.000  -28.9266  -10.8874  -13.7719  -11.5899
    79.000  -29.7676  -10.3833  -13.0891  -11.2272
    80.000  -30.0000   -9.9435  -12.4991  -10.9104
    81.000  -30.0000   -9.5610  -11.9883  -10.6362
    82.000  -30.0000   -9.2303  -11.5465  -10.4019
    83.000  -30.0000   -8.9471  -11.1655  -10.2055
    84.000  -30.0000   -8.7078  -10.8390  -10.0453
    85.000  -30.0000   -8.5096  -10.5618   -9.9200
    86.000  -30.0000   -8.3502  -10.3298   -9.8287
    87.000  -30.0000   -8.2280  -10.1398   -9.7710
    88.000  -30.0000   -8.1415   -9.9892   -9.7466
    89.000  -30.0000   -8.0900   -9.8759   -9.7556
    90.000  -30.0000   -8.0729   -9.7984   -9.7984




  É” = 0.000 Åãplane
   É∆(deg)       EÉ”       EÉ∆       ER        EL 
   -90.000  -30.0000   -8.0197   -9.7754   -9.7754
   -89.000  -30.0000   -8.0255   -9.7499   -9.8123
   -88.000  -30.0000   -8.0427   -9.7353   -9.8610
   -87.000  -30.0000   -8.0711   -9.7307   -9.9215
   -86.000  -30.0000   -8.1100   -9.7350   -9.9939
   -85.000  -30.0000   -8.1584   -9.7467  -10.0778
   -84.000  -30.0000   -8.2153   -9.7642  -10.1726
   -83.000  -30.0000   -8.2792   -9.7855  -10.2774
   -82.000  -30.0000   -8.3480   -9.8081  -10.3910
   -81.000  -30.0000   -8.4197   -9.8292  -10.5119
   -80.000  -30.0000   -8.4914   -9.8457  -10.6381
   -79.000  -30.0000   -8.5602   -9.8540  -10.7673
   -78.000  -29.4197   -8.6224   -9.8505  -10.8966
   -77.000  -28.6253   -8.6742   -9.8313  -11.0226
   -76.000  -27.8760   -8.7115   -9.7926  -11.1415
   -75.000  -27.1652   -8.7298   -9.7305  -11.2489
   -74.000  -26.4875   -8.7251   -9.6420  -11.3404
   -73.000  -25.8388   -8.6934   -9.5245  -11.4109
   -72.000  -25.2157   -8.6314   -9.3762  -11.4560
   -71.000  -24.6156   -8.5367   -9.1965  -11.4710
   -70.000  -24.0364   -8.4078   -8.9858  -11.4523
   -69.000  -23.4763   -8.2445   -8.7453  -11.3974
   -68.000  -22.9340   -8.0479   -8.4773  -11.3046
   -67.000  -22.4083   -7.8199   -8.1850  -11.1739
   -66.000  -21.8985   -7.5638   -7.8717  -11.0068
   -65.000  -21.4038   -7.2830   -7.5413  -10.8058
   -64.000  -20.9237   -6.9819   -7.1976  -10.5746
   -63.000  -20.4579   -6.6645   -6.8443  -10.3175
   -62.000  -20.0059   -6.3352   -6.4851  -10.0393
   -61.000  -19.5677   -5.9980   -6.1231   -9.7447
   -60.000  -19.1429   -5.6564   -5.7612   -9.4385
   -59.000  -18.7316   -5.3138   -5.4020   -9.1249
   -58.000  -18.3337   -4.9730   -5.0476   -8.8078
   -57.000  -17.9491   -4.6364   -4.6999   -8.4907
   -56.000  -17.5778   -4.3062   -4.3604   -8.1766
   -55.000  -17.2198   -3.9841   -4.0304   -7.8678
   -54.000  -16.8752   -3.6714   -3.7110   -7.5665
   -53.000  -16.5440   -3.3694   -3.4031   -7.2744
   -52.000  -16.2263   -3.0791   -3.1073   -6.9929
   -51.000  -15.9221   -2.8012   -2.8244   -6.7231
   -50.000  -15.6316   -2.5363   -2.5547   -6.4659
   -49.000  -15.3547   -2.2850   -2.2987   -6.2221
   -48.000  -15.0915   -2.0477   -2.0567   -5.9921
   -47.000  -14.8422   -1.8247   -1.8289   -5.7766
   -46.000  -14.6069   -1.6163   -1.6157   -5.5759
   -45.000  -14.3855   -1.4228   -1.4171   -5.3902
   -44.000  -14.1784   -1.2443   -1.2334   -5.2199
   -43.000  -13.9855   -1.0811   -1.0648   -5.0653
   -42.000  -13.8070   -0.9333   -0.9114   -4.9264
   -41.000  -13.6430   -0.8012   -0.7733   -4.8035
   -40.000  -13.4937   -0.6848   -0.6509   -4.6969
   -39.000  -13.3593   -0.5845   -0.5442   -4.6067
   -38.000  -13.2398   -0.5003   -0.4534   -4.5332
   -37.000  -13.1356   -0.4326   -0.3788   -4.4765
   -36.000  -13.0467   -0.3816   -0.3206   -4.4370
   -35.000  -12.9734   -0.3475   -0.2791   -4.4150
   -34.000  -12.9160   -0.3308   -0.2546   -4.4108
   -33.000  -12.8747   -0.3317   -0.2474   -4.4249
   -32.000  -12.8498   -0.3507   -0.2580   -4.4576
   -31.000  -12.8417   -0.3882   -0.2867   -4.5094
